[12-Jan-2022 16:00:01 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:02:12 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:04:47 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:04:50 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:05:01 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:05:03 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:05:39 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:03 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:05 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:06 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:07 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:07 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:08 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:08 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:36 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:37 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:38 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:39 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:39 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:39 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:39 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:40 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:52 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:53 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:53 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
[12-Jan-2022 16:06:53 UTC] PHP Parse error:  syntax error, unexpected 'version' (T_STRING) in C:\Users\filip\Local Sites\tension\app\public\wp-content\themes\tension\footer.php on line 24
